,x,y
179,2.7143360550963487,2.7672997074985224
180,2.683714593050079,3.706812068267802
181,2.916363387389015,2.4919342734146364
182,2.7101705704244,3.5606384624290217
183,3.3097788239880526,2.6488053496350505
184,2.4195559872979917,2.710335664427631
185,3.139920367743206,2.7951991074701303
186,2.7151416538960724,3.0104512991213435
187,2.711928131985373,2.4481398172098747
188,2.295006536225259,2.530017763962689
189,2.63887392630614,3.125762358853117
190,3.0392580291829745,2.581377429857317
191,3.547397504398695,2.392901915861956
192,3.4799824446594987,2.4160998157979887
193,2.832955052934358,3.413712111844296
194,3.4325085029058586,2.5722975281627485
195,3.035908421249297,2.437022582129597
196,2.896845317552075,3.2107901862051276
197,2.723855125181598,3.7405259877530614
198,3.2479629566067274,3.3413366642664966
199,2.7173116250174094,2.934097265374677
200,3.1504369383570188,3.4338798027310533
201,3.3540812351370817,2.79745853736673
202,2.5804152882151286,2.40780729742798
203,4.069771779744613,3.5677784717772267
204,3.727350238878556,2.9263855558522023
205,4.013724606029685,3.2571384813306996
206,3.11898452901428,2.73717473985072
207,2.294124182735752,3.341457713420468
208,3.0373596533835663,2.99818426613188
209,2.3255424256088286,1.998905341309945
210,2.4450742959786202,3.4433760000440534
211,3.951968898855301,2.673810938707766
212,2.835292536947878,2.214977792483331
213,2.494082703124054,3.159882387805671
214,2.613388505180922,3.051013324221004
215,3.6162548325742288,2.906196092507976
216,2.420005153283344,3.8318556274552384
217,3.3034713906776485,3.1025522307296596
218,3.1579425399378245,2.8913159223938107
219,3.345736855561288,2.304771765017567
220,2.989538148290029,2.408070721335095
221,2.9646723676862727,3.3210282589568725
222,2.914133560997549,3.878190609228041
223,2.9847339275572966,2.6546510392668936
224,3.1615624253056356,3.120983465104051
225,3.169505183720783,3.027880609835773
226,2.954677901147041,3.4733033279155467
227,2.1895048488127435,3.3786243169612127
228,2.7154767023952298,2.9494107402864262
229,2.5591476177224877,3.6352382404950045
230,1.97104073947529,2.3861354716964254
231,2.789528679805662,3.343030081337601
232,2.34028393359173,3.261643339646767
233,3.5438764120390025,2.550841178427992
234,1.72071433022367,3.3767544224737227
235,2.914985498717102,2.9538055223421082
236,3.5374771200924173,3.3791766062476647
237,2.7159980653795177,3.0756011801941425
238,2.5586777397293163,3.2234906189715926
239,2.9639726056954254,3.254625150033532
240,2.678765044798924,3.110153822722455
241,3.166231849541673,3.2840757177204387
242,3.041481082576904,1.9856092507815064
243,3.253657314334519,2.4066683726511533
244,3.5106380202310543,2.9904482993740404
245,2.9986924009645954,2.675024851443934
246,3.8770257907108494,2.6111890145272945
247,3.694840038475033,3.820961245542013
248,4.583278416280248,3.691977773260292
249,2.961341856940256,2.544086832895494
250,2.642689855176866,2.269486210221633
251,3.7024238563812353,3.1892521451422415
252,2.468239446168311,3.399679196166412
253,3.0726711090896743,3.542099138655658
254,3.2077121060932456,2.4822255476557022
255,3.1113144215398303,3.486417681585726
256,3.084873352320473,3.082479824200637
257,2.4086996673297256,2.7097703803541338
258,3.0589692106998148,3.4311911618162347
259,2.7384027245689824,2.8429079459620854
260,4.099915310083911,2.5452966388439067
261,2.909598580608731,2.5427968841410165
262,3.0225683342053333,3.4316303234926857
263,3.4359525238416158,3.2262494149425107
264,3.6537432515249826,3.0164490646952817
265,3.3487178515911036,2.5177082842643976
266,3.5308597827080686,2.706395852408412
267,3.6621188084055176,2.4935030920247296
268,3.1725327721452263,3.1645277617101475
269,3.1630933554706933,2.938963017116171
270,3.798030655428939,3.214311356405299
271,2.4372570542434975,2.7537817697235814
272,3.634048211184931,2.5629880768625997
273,3.9296402546411158,2.8275126385131366
274,2.0935770218453937,3.458251717170283
275,2.555679992785218,1.1446602747622945
276,3.01594150545332,2.3552205779574007
277,3.09477954658348,3.3467416566885646
278,3.4009753979823687,2.8851363218375057
279,2.197918534404125,3.645896307694412
280,3.0449290257745467,3.0217559448281848
281,2.220631007698028,2.6424181415595522
282,3.065641482431978,2.8875889472520764
283,3.0726643415814725,2.49262886141981
284,2.1334402780945245,3.155163450609019
285,2.9142867750996335,3.537025569914497
286,3.668519748819361,2.9143874289304628
287,2.8113184338709396,3.6436993083575144
288,3.4536587633455316,2.5515244540430326
289,3.9327446094883114,3.1341438597119744
290,2.9194244691568594,2.3366962975451457
291,2.816630922542802,3.2829989310070804
292,3.185963930521688,3.712395437159841
293,3.4921321183052516,2.512591175337118
294,2.8945222071090746,2.8217379311238555
295,2.6330277079903257,2.6330064760619267
296,2.527021600721497,2.518805209126166
297,2.948977211918752,3.1674653292737505
298,3.607102588068595,2.568837548641121
299,2.723187353454424,1.422493154163721
300,2.903423576746683,3.0873987380297723
301,2.7168103288605083,3.01163661570023
302,2.5810512010982896,2.6035488753110863
303,2.2740074918703908,2.436692805949651
304,2.0553851095126503,3.575857439154844
305,3.4035825013454417,3.022633134270565
306,2.922803490236197,3.7449748055400187
307,3.2597947976121224,2.645253322191862
308,3.0291434478872765,3.167594509976774
309,3.142129032170446,3.1563715276708324
310,2.1616246987819983,2.6066944015072293
311,1.9969466969485452,3.1565413417428743
312,2.7957751042043375,2.3598441404070165
313,4.101051626071237,3.645679480824128
314,2.7548795502386065,3.417701282086596
315,2.694646920149043,3.4831722214574907
316,3.4075454062552297,2.7569423052892534
317,3.30506240447894,3.9161694487232337
318,3.5221986066447095,2.4327409597597796
319,3.2379587061954824,3.425371744133077
320,3.1551045000874045,3.605934821914944
321,2.7055203344364807,1.8807095103048768
322,3.8232710202292153,2.4942944559391433
323,2.997903983016167,2.2800096812468644
324,3.4731467357556385,2.5256996399875282
325,3.1232957983097016,3.059071173857062
326,3.797041057478477,4.019933205810766
327,3.4493873487109656,3.579528698448577
328,3.1881184718521327,3.170325495381645
329,2.6224123160481705,3.3258412449425494
330,2.030835270897975,3.476172930626323
331,3.0921341557413426,3.0234606278065685
332,3.611355867707198,2.0956679460724157
333,2.546508874890076,3.3064766381230863
334,2.8568845206472626,3.320213690855175
335,2.902419269166105,2.4371345270732636
336,3.237400339773932,3.120231700155185
337,3.2900543614457773,3.2799301788328354
338,4.034725036954604,2.534797382678694
339,2.718297660939568,3.741704726328959
340,2.5897692969571606,3.071132072031401
341,3.5767014867147178,3.215869326711731
342,3.261591464536707,2.9860086101989793
343,2.1077401711737656,3.3812263611619287
344,3.4472303803225866,3.2335118930657245
345,2.8036496119105276,3.125707815448016
346,3.3796479871811402,2.8307798064806318
347,2.76375982562778,2.4706238660091975
348,3.243218782607726,2.393236905081253
349,2.7705178564967956,3.6890450192937125
350,1.9863232127438613,2.6152070253174653
351,3.4703318961129175,2.873629565903988
352,3.603210373047558,2.4132397995955603
353,2.5453209990355803,3.579184740277661
354,2.5038720933391394,3.025990768681893
355,2.8725276083799782,3.6948132614032883
356,2.45076884315118,3.051287580849205
357,3.448388008504531,3.658153565787126
358,3.0943050910372882,3.4284203018465265
359,2.7038519781078607,4.005560710796566
360,3.282895801201579,3.4469249877040853
361,3.9603204607166043,3.1970948465858804
362,3.0773726847192786,3.432460490056618
363,3.7406849569402385,2.3508673362837857
364,2.1990428212320805,3.3698827569428205
365,2.9531944137415085,3.063987308382184
366,4.065918069328579,2.948150876759114
367,2.997100150627067,3.6680065036368683
368,2.624020045372947,3.1155703619198087
369,2.9333554644146593,3.118356867437618
370,3.1479610205236095,2.426592008656458
371,2.788222234984374,2.710806436764947
372,2.3348960017533136,3.215152106761087
373,2.6738328648697065,2.411518246785227
374,2.1869373672218977,2.7434565823813006
375,2.3961443114573466,3.1794020363330917
376,3.464798267805164,2.7418430090029355
377,2.6161537888916686,2.7643313318595486
378,3.331438192743131,2.619108838036942
379,3.2685316786711893,2.665578290598473
380,1.7811255701995,3.8110436950228763
381,3.4151089518429187,2.879182095942694
382,3.0672866140293493,3.0844488843198024
383,3.8350110154437465,2.833506367678875
384,3.1449816982315264,2.8776784172998595
385,2.7047548401807044,3.2439386339617027
386,3.2526690717622553,2.7534701052267496
387,4.220541328659085,1.5882218561173425
388,3.7575702971601164,2.4380453088508958
389,2.629689685423211,3.3400831956743477
390,3.496829311344663,3.7175660503587453
391,2.3145301409525874,4.0872706748620615
392,2.529806997832289,3.214240865809534
393,3.711395731760307,3.081173820478328
394,3.0180471993298883,3.48635664229525
395,3.064725276491985,2.486649270061618
396,3.6255584756112595,3.6313953247286825
397,3.3836619642475436,3.286301753389289
398,3.665790727508497,3.601030308565478
399,3.7118385343020903,3.3027493140546156
400,2.12209774192685,3.458198033509736
401,3.4368637323740705,3.549789074315227
402,3.859400898416422,2.398960522127818
403,1.602553746219602,3.5966039067853814
404,3.446003433384253,3.106091064897149
405,2.4656169670982466,3.9719932466838004
406,2.9029577812744014,4.150523209994566
407,3.257467817060755,3.6496691499973783
408,1.756003265876804,3.3642575393256244
409,2.6917225064367445,2.3904043643132353
410,2.8858042375381423,4.48432459747623
411,2.7492122880519894,2.149039765976249
412,3.63492818363073,2.5960747928875474
413,3.00168210276558,3.8905905628160866
414,3.590609676975168,3.4024314045347768
415,3.6195079741485054,3.0163180786758153
416,2.411215923916398,2.9748969743066533
417,2.8045215046396104,3.034507797684367
418,2.987940699431463,3.2827300503570473
419,3.522115445979775,2.736374338851071
420,2.880499746273834,3.184978842972884
421,3.6392568845629167,2.850365713243848
422,2.017191621574978,3.519183518306941
423,2.358166889549997,2.8196637727313623
424,2.7754831908697444,3.3312125270367665
425,2.106553344392413,3.7060147720918497
426,2.8260949423373094,3.6407493150958885
427,2.891416288844248,4.520658817325894
428,3.128891444911732,2.8950001982199436
429,2.701424703050497,1.806221169434479
430,3.9179523560821483,2.3218354089938305
431,3.168335744068401,3.4919612923827583
432,3.4347132169164496,3.0352414046422025
433,2.6962550902509173,3.364708199176707
434,3.0073592452708606,2.237888602465327
435,2.5458608912605603,3.370302364813439
436,3.514401748023299,1.7885637495771811
437,3.1977925155627407,2.9117534442565396
438,3.5121815733262025,3.0825745538922162
439,2.9192383936302333,3.523133266421739
440,3.6141748864282746,3.643394497164471
441,3.0581880724566832,3.313924945594523
442,3.964424494344897,3.004813006958581
443,2.683314850946662,3.2936066838248905
444,2.5863731198559674,3.548328547431983
445,2.6430018035060816,2.9049459462817495
446,3.6547693224688627,2.606300544538427
447,2.9046321043509007,3.280728356720073
448,3.2556240911747167,2.3423555611984925
449,3.5478599327476736,2.9851486831459546
450,3.1419717212885976,3.4330509767752018
451,3.4843304091974003,3.197625404648593
452,3.518179347190894,3.1885282498984076
453,2.41014941059073,2.3925979777494226
454,2.5903038823540885,2.53178116313386
455,2.8568330812552265,1.8695991954448639
456,3.064926127883983,3.38646063488417
457,3.3980586282759173,3.0237645380399623
458,2.443729415974817,4.106141175558973
459,2.6342641605288386,2.767663559605462
460,3.036296829768422,2.245222541942804
461,2.325904389164722,3.0256269503255706
462,3.5631382397662956,2.8088479167818354
463,3.2380214689108513,3.2884982541919636
464,3.150517730646871,2.5592665198282076
465,3.546971565543308,2.9087666908057432
466,2.5039403778623357,2.4584729656275206
467,3.5207609133487683,3.0719373644760477
468,2.671269698402694,3.535319375397769
469,3.406595401687423,3.0277459743530217
470,2.405637610980463,2.9589978277565
471,3.171907247234813,2.5238309142678106
472,4.3037466883494195,2.966124012534219
473,2.48121850669967,2.2123107403318314
474,3.5682742896410495,2.9581781984587594
475,3.0067458881956637,2.6517687415687465
476,3.3656902626039082,3.190859383494658
477,2.4641242300633173,2.7833510001862836
478,2.346691530874312,3.2328124784783556
479,2.994813834700329,3.476585283827195
480,3.2975680263350378,3.423551029958018
481,2.0992998499340887,2.6395640286118605
482,2.4227750416464238,2.268290182989154
483,2.576287813499698,3.526356578024013
484,3.4143785703902814,3.7570927843757764
485,3.284645188855269,3.2729518364689443
486,2.8378026390778954,2.8447721186370556
487,2.8216401859796525,2.5812824161692722
488,2.3325376585265163,3.0609143374018397
489,3.6763666747412516,2.477172921864501
490,2.378919863655357,3.5159640529751366
491,2.924950148311139,2.146413938684496
492,2.891781737000533,1.7855497587775413
493,3.1236963811493403,2.7821798645759825
494,2.3487376814203325,3.0786929547570687
495,2.7459638154491364,3.7038520641531325
496,2.6499128143859654,3.23848886312909
497,2.506304762251101,3.199137146148778
498,3.3647943784998198,3.4290254703404863
499,3.4998200917566855,2.388383966515444
500,0.23649291574498948,-0.34071293971972255
501,0.12121974834523898,-0.8503678170191658
502,0.3765714169746001,-0.767360670104022
503,0.0025635390661361782,-0.06011383507809567
504,-0.40349093928647567,1.4359096974944583
505,-0.298911459703172,0.23622849676787877
506,0.5479780590042808,-0.6075844005461073
507,0.6711781857189908,-0.06107489383416137
508,0.5062577384885865,-0.45693457335293425
509,-0.5147651036872495,0.6048982248158434
510,0.25093615188951657,0.06942308857811674
511,0.32038055667083587,0.26366633255533084
512,-0.5771801176083441,-1.1066667396984116
513,-0.8408782551975638,-0.8940471255310791
514,-1.1092674725157006,-0.32371539008279904
515,-0.264202160407181,-0.01960458741437319
516,0.1074879742078755,-0.19217940127675184
517,-0.12695203904594296,0.03662603730197081
518,-0.4986019187123382,-0.35692814380335663
519,0.017708173070240814,-0.33897268256135166
520,-0.2859405307932551,-0.0529311576661675
521,0.6679156693358842,0.15933264400806776
522,-0.16879762502501824,-0.2926341390037036
523,-0.05745997039487735,1.1209088971976167
524,-1.57370826077199,0.2675679466400582
525,0.1162452196918812,0.4338059754411415
526,-0.5741063571231361,1.0571721207277553
527,0.5004713803447522,-0.025707497643058363
528,0.07989384903667959,-0.35813179316248006
529,0.025261413262684992,-0.07166870727447751
530,0.47178769526040415,0.17882211273465026
531,-0.04172460141222364,0.33890305145940985
532,0.2780301869671031,0.11135973042624646
533,-0.7644927397435208,0.514605587774392
534,-0.5831293797272847,-0.5047808261547021
535,-0.05263399434882865,0.2560110790668585
536,0.703863881860271,-0.8438481655235334
537,0.735616996317334,0.8182314537216206
538,-0.23069746810945688,-0.10068113507824965
539,-0.28590836514118695,-0.3016495573709949
540,-0.6696946105486264,-0.8448264601769181
541,-0.0996636696370669,0.12888629273252908
542,0.9144103575374413,-0.5005007725071192
543,-1.045845606673007,0.07327985295631662
544,-0.2331755509368115,0.17811150365355402
545,-0.1989398665376252,-0.6296117578046179
546,-0.3444393462226839,0.4013152251237082
547,0.13619552032427712,-0.48458824932612077
548,0.4359840609904427,-0.7231797213982057
549,-0.2682406319562649,0.09896025815711608
550,-0.682819906962687,-0.5972221914192728
551,0.007967271324789839,-0.04002173118326183
552,-0.12540135657797297,-0.2825714469943034
553,-0.5513359698064475,-0.3911412204010941
554,1.520843103186074,-0.3130406105228857
555,0.7529504564309699,-0.29366804351252457
556,0.6829264570250305,0.6160224369187643
557,0.22544461673942545,-0.32070490886030667
558,-0.6887980166653969,0.48287317396279394
559,-0.6420017299024681,-0.6372860502119861
560,0.761420881102206,0.7309412156230227
561,0.01882798159983037,-0.12309859966821368
562,-0.332148786844847,0.1756677689637502
563,-0.2420157161296986,-0.7565436299473322
564,-0.3817652436269338,0.12460160477536786
565,-0.7949043037784713,-0.48976296116564766
566,0.06138081437825258,0.8446460468901363
567,0.08887493260925575,0.016003010271914555
568,0.9666077821816179,-0.5310473557157004
569,-0.3663145494543568,0.42137069657314713
570,0.5383699937404741,0.22884526901315666
571,-1.3097466612553448,0.3695231711691554
572,0.333750528881434,0.023201318042601154
573,0.33303879825078553,0.7039742418869137
574,0.025574593168961917,-0.4679874304349416
575,-0.919554653802823,0.03188936424071872
576,-0.356984048723545,-0.28094233156360926
577,-0.5662344253007802,0.13714550150269056
578,0.3679560553763984,0.2171593745503319
579,-0.5600205522770193,0.4445473050632182
580,0.15725347266588968,-1.2440022320243194
581,0.2979543052492037,-1.017931018145104
582,-0.5691408263573745,0.528821143198313
583,0.3263842701687269,-0.32223342572957786
584,-0.4417310454802638,0.17284618662011098
585,-0.8984137299692306,0.20535480956515614
586,-0.14591172442332984,0.36707382430547925
587,-0.06274783254683522,-0.544258707477179
588,0.10111546232405368,-0.1749172004419758
589,-0.7106384492520119,-0.5817941680106062
590,-0.503338143743735,0.02501087991231334
591,0.38271506763364666,-0.01425743877066934
592,-0.6028228000439518,-0.19077242107232892
593,0.28342181903093105,0.5386683727711662
594,-0.47017936173463376,0.1418035609068304
595,-0.1951602402925833,-1.0770622203467555
596,-0.6473418742574678,-0.283110347297117
597,-0.25885460493056506,-0.19793915381663948
598,-0.3018476225117285,0.18369644556108386
599,-0.47950590721530595,-0.7976483612432668
600,0.25376134018560415,-0.30918526005940455
601,0.39539649391651194,-0.4172025168343571
602,0.654734977573816,-0.6193710404524132
603,-0.6013687442441553,0.34807330022562566
604,0.889492206086256,-0.3981586406213519
605,0.7849196064816534,0.7608317559781297
606,0.3949577981021025,-0.10861044742020827
607,-1.0920299246455978,-0.7836342040802036
608,-0.404835130482647,0.2502475535593372
609,-0.09675492662978925,-0.3321015999966011
610,0.04176342278374752,-0.8292126419406818
611,0.19005679289796093,-0.47833651595369303
612,0.6349294951605119,0.07525968754402657
613,-0.38256568012824366,-0.2685101776262098
614,-0.8056474501131647,0.0824944235624141
615,-0.5053881093825257,-0.057699684690118595
616,0.5700193403924759,0.16900122220561847
617,0.23775723090989787,1.3195230403321274
618,0.3455537866748476,0.5556177834975345
619,-0.12884215891904324,-0.5979756427613824
620,0.11227351390684141,-0.5817334514830189
621,-1.507957713350788,0.2969847166798713
622,0.16569650948839365,-0.5364073814356816
623,0.6447242900476725,-0.04276069151802851
624,-0.23831189610659992,-0.48185726564801556
625,0.5769915274394855,-0.22243302638098672
626,-0.2548220109251304,-0.23749662238624086
627,-0.3957140320007187,-0.8465592997025349
628,-0.37058146217910076,-0.44382573554964216
629,0.347192312192754,-0.6588915219772031
630,0.3412776767925081,-0.26149131012455945
631,-0.4092090426960234,-0.08864982281109651
632,0.016251041607546413,0.050635758871998594
633,0.28798063326325607,0.10518847515480931
634,-0.7781571850739187,-0.3466576263468472
635,0.8123045399341337,-0.060332768664053106
636,-1.1742908681619628,0.08362863332877599
637,0.8499823506157491,0.5844494059159026
638,0.027668949935271123,0.10894038962332478
639,0.3227873780135875,-0.07913054003681148
640,-0.2444105036359933,0.8160611388291882
641,-0.2006127435906455,0.5046799606991595
642,-0.7887591752669678,-0.39416164899917044
643,-0.5782237437612967,0.20527264296967065
644,-0.31660613988398006,-0.3254292016694495
645,-0.4625294091392929,0.07158177281343027
646,0.4877560443606172,-0.29987755553174156
647,0.3035495309319408,-0.009301580368707702
648,-0.31077980095864033,0.17330520034578806
649,0.6687456840780289,-1.3024982057630115
650,0.34762384709734845,0.8829356998355382
651,-0.08665837904078826,0.38171785462437946
652,0.48846853141813046,0.2588031305647243
653,0.12458547768781864,0.6522264327715268
654,0.5582717858902221,0.09307783259548157
655,0.33149200359147685,-0.4524543656651109
656,-0.07946934741159128,0.06593264376873059
657,-0.02192589597662311,-0.3331777972262198
658,0.6326490714426358,0.17531337844457914
659,0.3688357420688941,-0.6500757239540791
660,-0.25568180278082153,-0.3464197120831708
661,-0.09175829326513756,0.8411886480568094
662,1.2666618563887284,0.10048077649365032
663,0.1882394769433952,-0.09666876967748907
664,-0.26818655427046534,0.44518261457754504
665,-0.2028853080452991,-0.5187195058381249
666,0.31952402634280275,-0.07825794219063978
667,0.16569640592866816,0.16053329573007127
668,0.49049459389041583,0.3184076620921587
669,0.46663114357903823,-0.041341636843776446
670,-0.03874816747130621,0.20521539517850695
671,0.13763870237750123,0.26260362346942884
672,0.19935405064461945,1.0967253542901982
673,-0.07964143042003007,0.2573544036030009
674,0.08414905097332644,0.6852649392382514
675,-0.3644003643844173,-0.6019520584532337
676,0.6146475432471127,0.38977506065607237
677,0.10786817947872311,-0.3659183089501545
678,0.6454093460886476,0.2276256015462643
679,-0.2856639449036513,-0.2327002925014776
680,-0.31628540694992113,0.706812068267802
681,-0.0836366126109848,-0.5080657265853634
682,-0.28982942957559993,0.5606384624290216
683,0.3097788239880525,-0.3511946503649494
684,-0.5804440127020081,-0.28966433557236937
685,0.1399203677432063,-0.2048008925298696
686,-0.2848583461039278,0.01045129912134326
687,-0.28807186801462675,-0.5518601827901253
688,-0.7049934637747409,-0.469982236037311
689,-0.36112607369385985,0.12576235885311707
690,0.039258029182974635,-0.4186225701426829
691,0.5473975043986948,-0.6070980841380439
692,0.4799824446594988,-0.5839001842020114
693,-0.16704494706564216,0.41371211184429574
694,0.43250850290585885,-0.42770247183725135
695,0.03590842124929662,-0.5629774178704029
696,-0.10315468244792501,0.21079018620512743
697,-0.27614487481840233,0.7405259877530616
698,0.24796295660672718,0.3413366642664964
699,-0.28268837498259075,-0.06590273462532312
700,0.15043693835701874,0.4338798027310535
701,0.3540812351370818,-0.20254146263327003
702,-0.41958471178487156,-0.59219270257202
703,1.0697717797446131,0.567778471777227
704,0.727350238878556,-0.07361444414779753
705,1.0137246060296847,0.2571384813306997
706,0.11898452901428,-0.2628252601492802
707,-0.7058758172642482,0.34145771342046827
708,0.037359653383566435,-0.0018157338681200666
709,-0.6744575743911714,-1.001094658690055
710,-0.5549257040213799,0.44337600004405325
711,0.9519688988553008,-0.32618906129223396
